Id,MSSubClass,MSZoning,LotArea,LotConfig,BldgType,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,BsmtFinSF2,TotalBsmtSF,PredictedSalePrice
1747,60,RL,10400,Inside,1Fam,7,1967,1997,MetalSd,0.0,932.0,177905.0
1748,20,RL,9600,Inside,1Fam,5,1969,1969,HdBoard,147.0,1288.0,155100.0
1749,20,RL,9000,Inside,1Fam,5,1969,1969,HdBoard,0.0,1216.0,144400.0
1750,60,RL,13774,Inside,1Fam,7,1977,1992,HdBoard,0.0,908.0,206980.0
1751,20,RL,7130,Inside,1Fam,6,1967,1967,HdBoard,0.0,864.0,118780.0
1752,20,RL,9600,Inside,1Fam,5,1967,1967,HdBoard,0.0,1568.0,172050.0
1753,60,RL,9600,Inside,1Fam,5,1974,1974,Plywood,0.0,1165.0,179250.0
1754,85,RL,16500,Inside,1Fam,5,1971,1971,HdBoard,0.0,1232.0,184385.0
1755,20,RL,7436,Inside,1Fam,7,1960,1960,VinylSd,0.0,894.0,126590.0
1756,20,RL,8125,Inside,1Fam,7,1959,1959,MetalSd,0.0,864.0,114430.0
1757,20,RL,9450,Corner,1Fam,5,1957,1957,Wd Sdng,0.0,1040.0,127620.0
1758,20,RL,13495,Corner,1Fam,6,1956,1956,Wd Sdng,201.0,1048.0,156820.0
1759,20,RL,9350,Inside,1Fam,6,1961,1995,Wd Sdng,512.0,1313.0,150520.0
1760,20,RL,10500,Inside,1Fam,5,1964,1964,HdBoard,0.0,1292.0,163150.0
1761,60,RL,8970,Corner,1Fam,6,1965,1965,MetalSd,0.0,744.0,154040.0
1762,80,RL,11475,Corner,1Fam,6,1961,1961,HdBoard,0.0,1208.0,153550.0
1763,20,RL,9768,Inside,1Fam,5,1955,1955,Wd Sdng,247.0,960.0,123245.0
1764,20,RL,9900,Inside,1Fam,5,1967,1967,BrkComm,0.0,1680.0,172750.0
1765,20,RL,10573,Corner,1Fam,6,1961,1961,MetalSd,0.0,1453.0,169370.0
1766,20,RL,14695,Inside,1Fam,8,1966,2008,MetalSd,0.0,1562.0,271830.0
1767,20,RL,8760,Inside,1Fam,7,1956,1956,Wd Sdng,0.0,1169.0,141800.0
1768,20,RL,12285,Inside,1Fam,6,1960,1960,Plywood,0.0,1329.0,158065.0
1769,20,RL,9240,Inside,1Fam,8,1959,1998,MetalSd,0.0,988.0,145760.0
1770,20,RL,8750,Inside,1Fam,5,1956,1956,BrkFace,202.0,1202.0,142950.0
1771,20,RL,8750,Inside,1Fam,5,1955,1955,AsbShng,483.0,1382.0,150050.0
1772,20,RL,10400,Corner,1Fam,5,1956,1956,Plywood,750.0,1200.0,146600.0
1773,90,RL,9482,Inside,Duplex,4,1958,1958,Wd Sdng,0.0,1866.0,136150.0
1774,20,RL,8128,CulDSac,1Fam,7,1954,1954,MetalSd,0.0,1062.0,141625.0
1775,20,RL,13070,Corner,1Fam,5,1951,1951,MetalSd,0.0,631.0,133850.0
1776,30,RL,8480,Corner,1Fam,6,1945,1950,MetalSd,0.0,793.0,109000.0
1777,20,RL,7626,Inside,1Fam,8,1952,2005,Wd Sdng,0.0,1031.0,128827.5
1778,20,RL,9533,Inside,1Fam,5,1953,1953,Wd Sdng,0.0,0.0,98200.0
1779,60,RL,11419,Corner,1Fam,7,1948,1999,WdShing,0.0,699.0,186060.0
1780,20,RL,9600,Inside,1Fam,6,1950,1950,Wd Sdng,0.0,1200.0,137890.0
1781,20,RL,5470,Inside,1Fam,5,1958,1958,MetalSd,0.0,792.0,104800.0
1782,60,RL,10800,Inside,1Fam,7,1939,2006,VinylSd,0.0,676.0,181220.0
1783,70,RL,8146,Corner,1Fam,8,1900,2003,MetalSd,0.0,405.0,120830.0
1784,30,RL,10230,Inside,1Fam,7,1925,1950,MetalSd,0.0,1054.0,161610.0
1785,50,RL,10410,Inside,1Fam,5,1915,1950,MetalSd,0.0,1313.0,160130.0
1786,70,RL,7200,Corner,1Fam,9,1910,2008,VinylSd,0.0,560.0,125550.0
1787,30,RL,5400,Inside,1Fam,5,1940,1950,Stucco,0.0,416.0,81210.0
1788,30,RL,10800,Inside,1Fam,7,1920,1950,Wd Sdng,0.0,720.0,124400.0
1789,30,RL,10800,Corner,1Fam,5,1890,1998,VinylSd,0.0,630.0,121137.9
1790,90,RL,9671,Corner,Duplex,5,1969,1969,MetalSd,0.0,1248.0,152300.0
1791,20,RL,10143,Inside,1Fam,7,1963,1963,HdBoard,0.0,1380.0,156050.0
1792,20,RL,11500,Inside,1Fam,4,1967,1967,HdBoard,60.0,1040.0,137620.0
1793,20,RL,8010,Inside,1Fam,9,1958,2007,Wd Sdng,0.0,951.0,136170.0
1794,20,RL,10454,Corner,1Fam,6,1957,1957,Plywood,0.0,1105.0,155040.0
1795,20,RL,9000,Inside,1Fam,6,1958,1958,Wd Sdng,0.0,160.0,105550.0
1796,50,RL,8064,Inside,1Fam,5,1950,1950,Wd Sdng,0.0,795.0,133050.0
1797,20,RL,7350,Inside,1Fam,6,1958,1958,BrkFace,0.0,1041.0,133010.0
1798,20,RL,7200,Corner,1Fam,7,1952,1952,MetalSd,102.0,732.0,122890.0
1799,80,RL,8000,Inside,1Fam,5,1959,1959,BrkFace,95.0,528.0,120740.0
1800,50,RL,10800,Inside,1Fam,7,1949,1996,MetalSd,0.0,832.0,167800.0
1801,50,RL,8064,Corner,1Fam,7,1948,1994,MetalSd,0.0,864.0,131600.0
1802,60,RL,7570,Corner,1Fam,5,1964,1964,HdBoard,0.0,780.0,158850.0
1803,90,RL,8604,Inside,Duplex,7,1978,1978,Plywood,0.0,941.0,142736.0
1804,20,RL,7936,Inside,1Fam,6,1963,1963,HdBoard,0.0,1045.0,128685.0
1805,50,RM,4080,Inside,1Fam,8,1935,1998,Wd Sdng,0.0,901.0,117650.4
1806,90,RM,10307,Inside,Duplex,5,1910,1950,Wd Sdng,0.0,972.0,116935.0
1807,50,RM,15660,Inside,1Fam,8,1910,2003,VinylSd,0.0,240.0,191250.0
1808,70,RM,9900,Corner,1Fam,8,1910,2002,VinylSd,0.0,504.0,139600.0
1809,70,RM,6406,Inside,1Fam,6,1939,1950,Wd Sdng,0.0,690.0,126150.0
1810,190,RM,7627,Corner,2fmCon,6,1920,1950,AsbShng,0.0,600.0,120410.0
1811,50,RM,10134,Inside,1Fam,5,1910,1950,MetalSd,0.0,801.0,116550.0
1812,50,RM,6000,Inside,1Fam,7,1950,1970,Wd Sdng,0.0,768.0,123010.0
1813,30,RM,7404,Corner,1Fam,6,1920,1950,MetalSd,0.0,861.0,104920.0
1814,30,RM,5925,Corner,1Fam,4,1940,1950,MetalSd,0.0,0.0,82950.0
1815,30,RM,8520,Inside,1Fam,8,1923,1950,Stucco,0.0,624.0,114890.0
1816,70,RM,9600,Inside,1Fam,4,1910,1950,VinylSd,0.0,677.0,109250.0
1817,70,RM,8400,Corner,1Fam,7,1900,1950,Stucco,0.0,917.0,135640.0
1818,70,RM,3600,Inside,1Fam,7,1917,2007,Stucco,0.0,624.0,120740.4
1819,30,C (all),3300,Inside,1Fam,3,1910,1950,Stucco,0.0,624.0,72470.0
1820,50,RM,5400,Inside,1Fam,6,1920,1950,MetalSd,0.0,972.0,103970.0
1821,70,RM,9720,Inside,1Fam,7,1910,2002,MetalSd,0.0,741.0,149400.0
1822,30,C (all),9392,Corner,1Fam,3,1900,1950,AsbShng,0.0,245.0,56950.0
1823,30,RL,6615,Inside,1Fam,6,1923,1950,MetalSd,0.0,1022.0,125050.0
1824,70,RL,4960,Inside,1Fam,7,1930,1982,WdShing,0.0,297.0,103255.3
1825,50,RM,6000,Corner,1Fam,5,1924,1950,Stucco,0.0,468.0,75410.0
1826,30,RM,6120,Inside,1Fam,6,1925,1999,MetalSd,0.0,960.0,113320.0
1827,50,RM,6120,Inside,1Fam,6,1938,1950,Wd Sdng,0.0,952.0,128270.0
1828,30,RM,8635,Inside,1Fam,5,1925,1950,Wd Sdng,0.0,1072.0,121270.0
1829,70,RM,8094,Inside,1Fam,6,1915,1950,MetalSd,0.0,1048.0,148190.0
1830,70,RM,9928,Inside,1Fam,8,1915,1994,Wd Sdng,0.0,672.0,149050.0
1831,90,RM,3000,Inside,Duplex,1,1922,1950,MetalSd,0.0,1040.0,123810.0
1832,70,RM,6876,Inside,1Fam,5,1927,1950,Plywood,0.0,720.0,114956.0
1833,70,RM,5775,Corner,1Fam,7,1915,2002,Wd Sdng,0.0,483.0,127385.0
1834,190,RM,5852,Corner,2fmCon,5,1902,2000,MetalSd,0.0,1020.0,115020.0
1835,50,RM,5160,Corner,1Fam,6,1927,1950,MetalSd,0.0,1204.0,129795.0
1836,85,RM,5160,Inside,1Fam,6,1923,1950,MetalSd,63.0,858.0,125480.0
1837,190,RM,10320,Inside,2fmCon,7,1915,1965,MetalSd,262.0,698.0,136920.0
1838,20,RL,4280,Inside,1Fam,9,1946,2001,MetalSd,0.0,560.0,97090.0
1839,90,RL,10800,Inside,Duplex,5,1987,1988,Plywood,0.0,1200.0,202700.0
1840,90,RL,10547,Inside,Duplex,5,1978,1978,Plywood,0.0,1152.0,187700.0
1841,50,RL,9780,Inside,1Fam,3,1934,1950,MetalSd,0.0,585.0,75830.0
1842,20,RL,11625,Inside,1Fam,6,1967,1967,HdBoard,0.0,1052.0,145590.0
1843,85,RL,8014,CulDSac,1Fam,5,1978,1978,Plywood,0.0,456.0,136887.0
1844,80,RL,15400,Inside,1Fam,5,1961,1961,HdBoard,0.0,552.0,168107.0
1845,80,RL,15312,Inside,1Fam,5,1960,1960,Wd Sdng,0.0,1138.0,169890.0
1846,80,RL,15584,Inside,1Fam,5,1956,1956,Wd Sdng,0.0,825.0,164650.0
1847,20,RL,9000,Corner,1Fam,2,1947,1950,Wd Sdng,0.0,0.0,79230.0
1848,20,RL,15635,CulDSac,1Fam,5,1954,1954,VinylSd,0.0,0.0,127500.0
1849,20,RL,9571,Inside,1Fam,5,1956,1956,MetalSd,0.0,1073.0,126635.0
1850,60,RL,9350,Inside,1Fam,7,1946,1950,MetalSd,0.0,747.0,163698.7
1851,20,RL,7440,Inside,1Fam,6,1954,1954,Wd Sdng,0.0,1089.0,137470.0
1852,120,RL,4235,Inside,TwnhsE,5,1984,1984,HdBoard,393.0,1049.0,165067.4
1853,80,RL,10778,Inside,1Fam,6,1990,1991,HdBoard,286.0,1054.0,188450.0
1854,80,RL,19255,Inside,1Fam,5,1983,1983,Wd Sdng,450.0,520.0,192344.0
1855,60,RL,10560,Corner,1Fam,5,1993,1994,VinylSd,0.0,1079.0,251908.0
1856,70,RL,26400,FR2,1Fam,7,1880,2007,HdBoard,0.0,0.0,233391.0
1857,90,RL,7018,Inside,Duplex,5,1979,1979,HdBoard,0.0,0.0,123866.5
1858,90,RL,7018,Inside,Duplex,5,1979,1979,HdBoard,0.0,0.0,123866.5
1859,90,RL,7040,Inside,Duplex,5,1979,1979,Plywood,0.0,1094.0,147731.9
1860,90,RL,7007,Inside,Duplex,5,1979,1979,HdBoard,0.0,0.0,123866.5
1861,90,RL,11855,Inside,Duplex,5,2000,2000,VinylSd,0.0,1168.0,250590.0
1862,90,RL,7939,Inside,Duplex,5,2000,2000,VinylSd,0.0,1168.0,200949.9
1863,90,RL,7976,Inside,Duplex,5,2000,2000,VinylSd,0.0,1168.0,200949.9
1864,20,RL,10933,Inside,1Fam,5,2009,2009,VinylSd,0.0,1555.0,252383.2
1865,20,RL,10816,Inside,1Fam,5,2008,2008,VinylSd,0.0,1720.0,318293.7
1866,20,RL,9178,Inside,1Fam,5,2008,2008,VinylSd,0.0,1468.0,251587.0
1867,20,RL,11422,Inside,1Fam,5,2007,2008,VinylSd,0.0,1838.0,291370.4
1868,20,RL,6762,Inside,1Fam,5,2007,2007,VinylSd,0.0,1282.0,194451.7
1869,20,RL,10324,Corner,1Fam,5,2008,2008,VinylSd,0.0,1254.0,191958.2
1870,20,RL,11645,Inside,1Fam,5,2005,2006,VinylSd,0.0,1498.0,229040.0
1871,60,RL,11646,Inside,1Fam,5,2005,2006,VinylSd,0.0,704.0,175098.0
1872,60,RL,16698,CulDSac,1Fam,5,1992,1993,VinylSd,0.0,1449.0,276600.0
1873,20,RL,9757,Inside,1Fam,7,1994,1994,VinylSd,0.0,990.0,157640.0
1874,20,RL,14753,Inside,1Fam,5,1998,1998,VinylSd,0.0,1463.0,218472.2
1875,60,RL,8750,Inside,1Fam,5,1998,1998,VinylSd,0.0,928.0,195450.0
1876,20,RL,10739,Inside,1Fam,5,2002,2001,VinylSd,0.0,1431.0,198294.5
1877,20,RL,11166,Inside,1Fam,5,2001,2001,VinylSd,0.0,1492.0,218040.0
1878,20,RL,16269,CulDSac,1Fam,5,1978,1978,MetalSd,0.0,907.0,150390.0
1879,20,RL,6950,Inside,1Fam,7,1979,1979,HdBoard,72.0,914.0,131700.0
1880,20,RL,11664,Corner,1Fam,5,2002,2002,VinylSd,0.0,1569.0,241000.0
1881,60,RL,12334,Inside,1Fam,5,2003,2003,VinylSd,0.0,1068.0,261613.3
1882,60,RL,8749,Inside,1Fam,5,2002,2002,VinylSd,0.0,840.0,199125.0
1883,60,RL,11250,Corner,1Fam,5,2001,2001,VinylSd,0.0,944.0,210520.0
1884,20,RL,15750,FR3,1Fam,5,1999,2000,VinylSd,0.0,1462.0,216172.2
1885,20,RL,12782,Inside,1Fam,5,2002,2003,HdBoard,0.0,1822.0,296961.3
1886,20,RL,8750,Inside,1Fam,5,1997,1998,VinylSd,0.0,1417.0,187337.9
1887,20,RL,10200,Inside,1Fam,5,2007,2007,VinylSd,0.0,1578.0,260075.2
1888,60,RL,11069,Corner,1Fam,5,2007,2007,VinylSd,0.0,608.0,177433.2
1889,20,RL,10682,Inside,1Fam,6,1960,1971,HdBoard,0.0,1014.0,139165.0
1890,180,RM,3675,Inside,TwnhsE,5,2005,2006,VinylSd,0.0,547.0,141300.0
1891,20,RL,6410,Inside,1Fam,5,1959,1959,AsbShng,243.0,876.0,104306.6
1892,20,RL,11767,Inside,1Fam,5,1950,1950,MetalSd,0.0,1078.0,138980.0
1893,90,RL,10926,Inside,Duplex,5,1959,1959,VinylSd,0.0,1678.0,137290.0
1894,20,RL,11767,Inside,1Fam,5,1956,1956,HdBoard,0.0,1150.0,150840.0
1895,50,RL,8212,Inside,1Fam,6,1941,1950,Wd Sdng,0.0,720.0,124340.0
1896,50,RH,6300,Corner,1Fam,4,1938,1950,MetalSd,0.0,832.0,129253.4
1897,70,RL,5707,Inside,1Fam,6,1935,1950,Wd Sdng,0.0,583.0,112020.0
1898,30,RL,8574,Inside,1Fam,8,1916,2000,Stucco,0.0,816.0,117050.0
1899,70,RL,7155,Inside,1Fam,8,1918,1990,Wd Sdng,0.0,600.0,140000.0
1900,50,RL,13680,Inside,1Fam,6,1940,1950,Wd Sdng,0.0,840.0,146840.0
1901,20,RL,14680,Inside,1Fam,4,1960,1960,MetalSd,0.0,1273.0,161425.0
1902,90,RL,8145,Corner,Duplex,6,1940,1950,Wd Sdng,0.0,920.0,135325.0
1903,20,RL,9100,Inside,1Fam,6,1954,1954,BrkFace,694.0,1112.0,143002.5
1904,20,RL,13339,Inside,1Fam,6,1960,1960,HdBoard,875.0,1561.0,176050.0
1905,50,RL,15600,Inside,1Fam,7,1949,2005,BrkComm,507.0,1067.0,231140.0
1906,20,RL,17500,Corner,1Fam,5,1954,1954,HdBoard,435.0,1310.0,168790.0
1907,160,RM,1733,Inside,Twnhs,6,1980,1980,MetalSd,0.0,516.0,110550.0
1908,160,RM,1488,Inside,TwnhsE,6,1980,1992,MetalSd,0.0,561.0,127600.0
1909,160,RM,1612,Inside,Twnhs,6,1980,1980,MetalSd,0.0,561.0,125900.0
1910,80,RL,13607,Inside,1Fam,6,1986,1986,VinylSd,0.0,572.0,176440.0
1911,20,RL,17597,Inside,1Fam,9,1971,2009,BrkFace,419.0,1803.0,326505.6
1912,70,RM,8660,Inside,1Fam,6,1900,1993,AsbShng,0.0,760.0,193400.0
1913,30,C (all),10200,Inside,1Fam,6,1925,1950,MetalSd,0.0,572.0,95990.0
1914,120,RM,3843,Inside,TwnhsE,5,2007,2008,CemntBd,0.0,1596.0,292350.0
1915,30,,21780,Inside,1Fam,4,1910,1950,Wd Sdng,0.0,0.0,120650.0
1916,60,RL,10125,Inside,1Fam,5,2000,2001,CemntBd,250.0,1107.0,250710.0
1917,85,RL,9750,Inside,1Fam,6,1977,1977,Plywood,0.0,902.0,156140.0
1918,85,RL,9360,Inside,1Fam,7,1977,1977,Plywood,116.0,957.0,152190.0
1919,20,RL,11070,Inside,1Fam,5,1991,1991,HdBoard,0.0,1582.0,238740.0
1920,20,RL,13438,Corner,1Fam,5,2008,2008,CemntBd,0.0,2190.0,418647.6
1921,20,RL,14463,Corner,1Fam,5,2008,2008,CemntBd,0.0,1641.0,327612.3
1922,60,RL,9839,CulDSac,1Fam,8,1980,2006,MetalSd,0.0,712.0,172725.0
1923,80,RL,14419,Corner,1Fam,5,1987,1989,Plywood,624.0,1645.0,250640.0
1924,60,RL,9157,Corner,1Fam,5,2003,2003,VinylSd,0.0,912.0,193200.0
1925,20,RL,12633,Inside,1Fam,5,2007,2007,CemntBd,0.0,1978.0,409142.5
1926,20,RL,12518,Inside,1Fam,7,1968,1968,HdBoard,0.0,1008.0,147335.0
1927,20,RL,13383,Inside,1Fam,5,1969,2000,HdBoard,0.0,1188.0,161305.0
1928,85,RL,7689,Inside,1Fam,8,1972,1972,MetalSd,76.0,796.0,134946.4
1929,80,RL,7706,Inside,1Fam,5,1993,1996,HdBoard,270.0,384.0,183950.0
1930,85,RL,7669,Inside,1Fam,6,1992,1993,HdBoard,110.0,828.0,188450.0
1931,60,RL,10429,Inside,1Fam,5,1992,1992,HdBoard,0.0,624.0,181550.0
1932,60,RL,10457,Inside,1Fam,7,1969,1969,VinylSd,288.0,784.0,182055.0
1933,60,RL,8702,Inside,1Fam,5,1997,1998,VinylSd,0.0,926.0,200100.0
1934,60,RL,8139,Inside,1Fam,5,1995,1996,VinylSd,0.0,680.0,170890.0
1935,60,RL,9535,Inside,1Fam,5,1998,1998,VinylSd,0.0,926.0,206050.0
1936,60,RL,15038,Corner,1Fam,5,1996,1996,HdBoard,0.0,916.0,210460.0
1937,20,RL,14137,Inside,1Fam,5,1996,1997,HdBoard,0.0,1348.0,221074.9
1938,120,RL,6264,Corner,1Fam,5,1997,1997,CemntBd,0.0,1664.0,279580.0
1939,120,RL,5070,Inside,TwnhsE,5,1992,1992,HdBoard,0.0,1280.0,198000.0
1940,60,RL,11184,Corner,1Fam,5,1998,1998,VinylSd,0.0,932.0,197330.0
1941,60,RL,14067,FR3,1Fam,5,1991,1991,HdBoard,0.0,836.0,194590.0
1942,120,RL,5950,Inside,TwnhsE,5,1989,1989,HdBoard,0.0,1337.0,197080.0
1943,60,RL,13543,Corner,1Fam,5,2005,2005,VinylSd,0.0,1168.0,318590.0
1944,20,RL,15401,CulDSac,1Fam,5,2004,2004,VinylSd,0.0,1884.0,314426.3
1945,20,RL,31220,FR2,1Fam,2,1952,1952,BrkFace,0.0,1632.0,174960.0
1946,120,RL,8118,Inside,TwnhsE,5,2007,2007,MetalSd,0.0,1710.0,270807.4
1947,20,RL,47280,Inside,1Fam,5,1950,1950,AsbShng,0.0,1488.0,224960.0
1948,20,RL,12680,Inside,1Fam,6,1988,1988,Plywood,0.0,1675.0,281470.0
1949,20,RL,10825,Inside,1Fam,7,1983,1983,WdShing,0.0,1260.0,163050.0
1950,20,RL,18559,CulDSac,1Fam,5,1978,1978,Plywood,186.0,2048.0,246900.0
1951,20,RL,14450,Inside,1Fam,5,1979,1979,Plywood,449.0,1782.0,216140.0
1952,20,RL,13068,Corner,1Fam,5,1976,1976,HdBoard,48.0,1211.0,159890.0
1953,60,RL,10400,Inside,1Fam,6,1980,1988,HdBoard,0.0,738.0,184565.0
1954,60,RL,9743,Inside,1Fam,6,1969,1969,VinylSd,0.0,720.0,161990.0
1955,60,RL,12511,Corner,1Fam,7,1978,1978,Plywood,0.0,1420.0,198840.0
1956,20,RL,10400,Inside,1Fam,5,1976,1976,HdBoard,0.0,1444.0,190050.0
1957,60,RL,14311,FR3,1Fam,5,1996,1996,VinylSd,0.0,1236.0,296300.0
1958,90,RL,9000,FR2,Duplex,5,1974,1974,VinylSd,0.0,896.0,138400.0
1959,20,RL,10295,FR2,1Fam,6,1969,1969,HdBoard,0.0,936.0,123150.0
1960,20,RL,7560,Inside,1Fam,5,1971,1971,MetalSd,613.0,864.0,108476.6
1961,160,RM,1680,Inside,Twnhs,5,1973,1973,HdBoard,0.0,483.0,97200.0
1962,160,RM,1890,Inside,Twnhs,6,1972,1972,HdBoard,0.0,483.0,104700.0
1963,160,RM,1680,Inside,Twnhs,5,1972,1972,HdBoard,0.0,630.0,100650.0
1964,160,RL,2308,FR2,TwnhsE,6,1975,1975,Plywood,294.0,855.0,142050.0
1965,120,RL,2529,Inside,Twnhs,6,1977,1977,Plywood,0.0,1055.0,141167.4
1966,20,RL,12704,Inside,1Fam,5,2007,2007,VinylSd,0.0,1582.0,256685.6
1967,20,RL,13693,Inside,1Fam,5,2007,2007,VinylSd,495.0,2418.0,442307.6
1968,20,RL,14418,Inside,1Fam,5,2007,2007,VinylSd,0.0,1950.0,383883.6
1969,60,RL,13418,Inside,1Fam,5,2006,2006,VinylSd,0.0,1850.0,394827.8
1970,60,RL,12539,Inside,1Fam,5,2005,2006,CemntBd,0.0,1620.0,363833.7
1971,60,RL,12151,Inside,1Fam,5,2005,2005,CemntBd,0.0,1414.0,298646.6
1972,60,RL,8899,Inside,1Fam,5,2007,2007,VinylSd,0.0,948.0,205028.0
1973,60,RL,10574,Inside,1Fam,5,2004,2004,VinylSd,0.0,1148.0,315150.0
1974,20,RL,12720,Inside,1Fam,5,2003,2003,MetalSd,0.0,2535.0,417824.6
1975,20,RL,10845,Corner,1Fam,5,2003,2004,VinylSd,0.0,1603.0,259700.0
1976,60,RL,16900,Inside,1Fam,5,2001,2002,VinylSd,0.0,1479.0,328409.7
1977,60,RL,16451,Corner,1Fam,5,2003,2003,VinylSd,0.0,1765.0,374643.3
1978,120,RL,10110,Inside,TwnhsE,5,2008,2008,MetalSd,0.0,1858.0,348496.8
1979,120,RL,12304,Corner,TwnhsE,5,2005,2005,VinylSd,0.0,1367.0,288954.3
1980,120,RL,8232,Inside,TwnhsE,5,2007,2008,MetalSd,0.0,1800.0,320457.6
1981,120,RL,6240,Inside,TwnhsE,5,2006,2007,MetalSd,0.0,1342.0,195452.9
1982,120,RL,6240,Inside,TwnhsE,5,2006,2007,MetalSd,0.0,1342.0,195452.9
1983,160,RL,2448,Inside,Twnhs,5,2003,2004,VinylSd,0.0,764.0,159950.0
1984,120,RL,3940,Inside,TwnhsE,5,2003,2003,VinylSd,0.0,1415.0,206024.0
1985,120,RM,3940,Inside,TwnhsE,5,2004,2004,VinylSd,0.0,1393.0,182596.0
1986,20,RL,3710,Inside,1Fam,5,2007,2008,WdShing,0.0,1146.0,180229.0
1987,60,RL,9024,Inside,1Fam,5,2004,2004,VinylSd,0.0,789.0,182850.0
1988,60,RL,8010,Inside,1Fam,5,2002,2003,VinylSd,0.0,840.0,186215.0
1989,60,RL,8396,Inside,1Fam,5,2003,2003,VinylSd,0.0,847.0,194140.0
1990,120,RL,7301,Inside,TwnhsE,6,2007,2008,VinylSd,0.0,1350.0,226832.8
1991,60,RL,8220,Inside,1Fam,5,2000,2001,VinylSd,0.0,982.0,207540.0
1992,60,RL,7750,Inside,1Fam,5,2002,2002,VinylSd,0.0,707.0,185030.0
1993,60,RL,12460,FR2,1Fam,5,1999,2000,VinylSd,0.0,1037.0,260550.0
1994,60,RL,8390,Inside,1Fam,5,1999,1999,VinylSd,0.0,831.0,199785.0
1995,75,RL,9660,Inside,1Fam,5,1997,1997,HdBoard,0.0,1173.0,220479.0
1996,60,RL,11000,FR2,1Fam,5,2000,2000,VinylSd,0.0,1519.0,266200.0
1997,20,RL,11675,Inside,1Fam,5,1998,1998,VinylSd,0.0,1982.0,354712.8
1998,60,RL,10990,CulDSac,1Fam,5,1996,1997,VinylSd,0.0,1064.0,259675.0
1999,60,RL,11929,CulDSac,1Fam,7,1995,1995,VinylSd,0.0,1242.0,278150.0
2000,60,RL,10010,Inside,1Fam,5,1993,1994,VinylSd,852.0,1080.0,241900.0
2001,20,RL,13253,Inside,1Fam,5,2006,2006,VinylSd,0.0,1578.0,244600.0
2002,60,RL,9801,Inside,1Fam,5,2007,2007,VinylSd,0.0,1341.0,362994.0
2003,60,RL,9428,Inside,1Fam,5,2007,2008,VinylSd,0.0,955.0,231446.0
2004,20,RL,10037,Corner,1Fam,5,2006,2007,VinylSd,0.0,1460.0,271467.0
2005,20,FV,8640,Inside,1Fam,5,2007,2008,VinylSd,0.0,1363.0,221854.1
2006,20,FV,10625,Inside,1Fam,5,2007,2007,VinylSd,0.0,1660.0,278398.0
2007,20,FV,7500,Inside,1Fam,5,2007,2008,CemntBd,0.0,1218.0,224065.7
2008,60,RL,10110,Inside,1Fam,5,2003,2003,VinylSd,555.0,835.0,189590.0
2009,60,RL,12774,FR2,1Fam,5,2003,2004,VinylSd,0.0,835.0,205000.0
2010,20,RL,13072,Inside,1Fam,5,2005,2006,VinylSd,0.0,1175.0,200545.2
2011,20,RL,9260,Corner,1Fam,5,2007,2007,VinylSd,0.0,1162.0,183021.9
2012,60,RL,8453,Inside,1Fam,5,1995,1995,VinylSd,0.0,754.0,184350.0
2013,60,RL,8480,Inside,1Fam,5,1993,1994,HdBoard,0.0,886.0,197750.0
2014,60,RL,14565,CulDSac,1Fam,5,1994,1995,VinylSd,0.0,832.0,193590.0
2015,60,RL,8450,Inside,1Fam,5,2001,2001,VinylSd,0.0,827.0,200285.0
2016,60,RL,8285,Corner,1Fam,5,1992,1992,HdBoard,0.0,836.0,197575.0
2017,20,RL,9100,Inside,1Fam,5,1963,1963,Wd Sdng,799.0,984.0,130370.0
2018,20,RL,8100,Inside,1Fam,8,1961,2007,Wd Sdng,0.0,864.0,128850.0
2019,190,RL,8450,Inside,2fmCon,5,1968,1968,HdBoard,0.0,890.0,139675.0
2020,20,RL,6360,Inside,1Fam,5,1963,1963,Wd Sdng,0.0,864.0,108500.0
2021,20,RL,19508,Inside,1Fam,5,1974,1974,HdBoard,0.0,1430.0,159230.0
2022,50,RL,10759,Corner,1Fam,4,1972,1972,HdBoard,811.0,1001.0,162400.0
2023,60,RL,9205,Inside,1Fam,5,1990,1991,HdBoard,0.0,930.0,193250.0
2024,60,RL,11025,Inside,1Fam,5,1993,1994,Wd Sdng,0.0,1848.0,289580.0
2025,120,FV,3435,Corner,TwnhsE,5,2004,2005,MetalSd,0.0,1235.0,172559.0
2026,160,FV,3180,Inside,TwnhsE,5,2005,2005,MetalSd,0.0,600.0,150550.8
2027,160,FV,3180,Inside,TwnhsE,5,2007,2007,VinylSd,0.0,689.0,158146.6
2028,160,FV,2280,Inside,Twnhs,5,1999,1999,MetalSd,0.0,744.0,178203.3
2029,120,FV,4765,Inside,TwnhsE,5,2000,2000,MetalSd,0.0,1614.0,285780.0
2030,120,FV,4538,Inside,TwnhsE,5,2001,2001,VinylSd,0.0,1310.0,200600.0
2031,120,FV,4385,Inside,TwnhsE,5,2001,2001,VinylSd,0.0,1419.0,192324.0
2032,120,FV,4109,Inside,TwnhsE,5,1999,2000,VinylSd,0.0,1557.0,240048.3
2033,160,FV,2160,Inside,Twnhs,5,1999,2000,VinylSd,0.0,672.0,170533.3
2034,60,FV,10646,Corner,1Fam,5,2001,2001,VinylSd,0.0,858.0,209920.0
2035,160,FV,2645,Inside,Twnhs,5,1999,1999,MetalSd,0.0,960.0,164820.0
2036,160,FV,2645,Inside,Twnhs,5,1999,2000,MetalSd,0.0,960.0,164820.0
